iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
25.0,0.007454821314,0.0002902878473,0.02236137582,0.0007842892529,0.008571381121,0.0003951368298,0.08524092842,0.002752492614,0.02169974367,0.00108300816,0.02413356037,0.0001227453662,0.04558425197,0.003105155006,0.1372116987
26.0,0.008605595485,0.0004021734903,0.02189697968,0.000810801901,0.008376134989,0.0003876033914,0.08062537535,0.002413456018,0.02036110662,0.001009320914,0.02308446441,0.0001151709348,0.03938775857,0.0005450162463,0.137756715
27.0,0.009753418398,0.0001240822754,0.02099045028,0.0007761765965,0.00824354439,0.0003833914513,0.07884041011,0.002442898002,0.01917870262,0.000939853204,0.02206517732,0.0001089638703,0.03885584519,-0.002221697236,0.1355350177
28.0,0.01003762755,0.000132617166,0.01977140705,0.0006902259068,0.008116448766,0.0003816796973,0.07652045411,0.002398136214,0.01809869969,0.0008761666218,0.02119771708,0.0001028171186,0.03798108877,-0.0005973591264,0.1349376586
29.0,0.009725079963,0.0001294214781,0.02032628567,0.0007500857695,0.008016188585,0.0003825972554,0.07383770724,0.002589185553,0.01705344866,0.0008221444926,0.02039083333,9.737099457e-05,0.04097146043,0.001452164324,0.1363898229
30.0,0.009038059789,0.0001188282683,0.02199678122,0.000908785728,0.007941630989,0.0003877257248,0.07041758498,0.002618924708,0.01604747237,0.000771027326,0.01962493185,9.229073108e-05,0.04162522338,0.002423114259,0.1388129372
31.0,0.008228374493,0.0001054826586,0.02333801479,0.001035798972,0.007920199879,9.59500401e-05,0.06663907827,0.002415410884,0.01515054383,0.0007272834332,0.01897213655,8.771197751e-05,0.03870583004,0.003046836888,0.1418597741
32.0,0.00754631922,0.0003768756724,0.02377938428,0.001088222576,0.00790548469,9.824352781e-05,0.06401494533,0.002162689484,0.01438541273,0.0006892806819,0.01837360777,8.374055113e-05,0.03439537766,0.003164907826,0.1450246819
33.0,0.007111972775,0.0003511615857,0.023301531,0.001072010019,0.007863974889,9.941080564e-05,0.05935459873,0.001813631732,0.01377043845,0.000654960001,0.01792161966,8.071721032e-05,0.02990765242,0.003166200346,0.1481908823
34.0,0.006913737772,0.0003427076014,0.02236279077,0.001017853555,0.00779057001,9.953601279e-05,0.06005166245,0.001791627443,0.01326356663,0.000625180022,0.01753023507,7.849311355e-05,0.028182451,0.001609048101,0.1497999304
35.0,0.006882687352,8.568732135e-05,0.02131508809,0.0009523460824,0.00769587289,9.880727842e-05,0.0576663999,0.001726524013,0.01283472748,0.0006033507706,0.01716519602,7.648913109e-05,0.02728434968,0.0008491138518,0.1506490442
36.0,0.006971086618,8.970606463e-05,0.02055361716,0.0009018713922,0.007605405291,9.768112957e-05,0.05638052866,0.001714729838,0.01250269774,0.0005869043527,0.01689243725,7.508474162e-05,0.02665753091,0.001104956423,0.1517540006
37.0,0.007171909235,9.554232242e-05,0.02016823388,0.0008771298306,0.007519382779,9.643233297e-05,0.05449351575,0.001639779945,0.01220393527,0.0005723843312,0.01668983986,7.37695437e-05,0.02538265787,0.0009725508065,0.1527265514
38.0,0.0074048327,0.0001013056861,0.020113586,0.0008779870507,0.007440241901,9.536344783e-05,0.05078785044,0.001526915223,0.01197692384,0.0005630155786,0.01647350496,7.317900771e-05,0.02443459358,0.0005963412479,0.1533228927
39.0,0.007599048756,0.0001056835613,0.02025353181,0.0008964249388,0.007368861511,9.460598727e-05,0.05072140508,0.001578520961,0.01177907281,0.0005542421292,0.01626653904,7.243759021e-05,0.02454239786,0.0006058714279,0.1539287641
40.0,0.007716675418,0.0001083110019,0.0204484631,0.0009223966026,0.007300201386,9.415391984e-05,0.04841153945,0.001546174909,0.01161585295,0.000546334435,0.01609164106,7.208038043e-05,0.02461072343,0.001161303502,0.1550900676
41.0,0.007762080664,0.0001094036935,0.02061672292,0.000948529805,0.007233203556,9.388215298e-05,0.04780250798,0.001551958681,0.01146317585,0.0005429968367,0.01591754839,7.129037577e-05,0.0245836916,0.001578917622,0.1566689852
42.0,0.007747369416,0.0001092354428,0.0206434239,0.0009669961634,0.007171661209,9.37437514e-05,0.04751066057,0.001555566684,0.01129689576,0.0005372694352,0.0157391684,7.091356713e-05,0.02429054865,0.001772221857,0.1584412071
43.0,0.007687563016,0.0001081961372,0.0204970628,0.0009718844225,0.007116232223,9.368208071e-05,0.04511891032,0.00147984728,0.01115928114,0.0005335011351,0.01557036771,7.04382484e-05,0.02389216235,0.001975604529,0.1604168116
44.0,0.007620949037,0.0001069490252,0.02017121397,0.0009630009536,0.007069511081,9.36450764e-05,0.04607675981,0.001510875305,0.01100197772,0.0005286751275,0.01539741591,7.008267503e-05,0.02330754092,0.001788727213,0.1622055388
45.0,0.007557076829,0.0001058362375,0.01972121219,0.0009426669339,0.00703284243,9.357467919e-05,0.04573071085,0.001489561471,0.01081280042,0.0005241725954,0.01522960979,6.963333145e-05,0.0226459778,0.001686006524,0.1638915454
46.0,0.00752653802,0.000105363131,0.01922966124,0.0009168002694,0.007001939034,9.341368043e-05,0.04426490692,0.001431738464,0.0106650299,0.0005200013164,0.01504142822,6.911689906e-05,0.02194674317,0.001430344857,0.1653218902
47.0,0.007537992194,0.0001057287381,0.01875534102,0.0008910823035,0.006975355369,9.313577176e-05,0.04307773348,0.001391589613,0.01055051095,0.0005171316812,0.01486148908,6.851580458e-05,0.02140161514,0.001237355858,0.1665592461
48.0,0.007592315801,0.0001069684328,0.01833297003,0.0008694626952,0.006949648678,9.277044379e-05,0.04324526403,0.001429771132,0.01043558617,0.0005163471601,0.01466852686,6.781287513e-05,0.02136640452,0.001391519747,0.1679507658
49.0,0.00768211002,0.0001088881321,0.01797567711,0.0008529808708,0.006921895415,9.233843897e-05,0.04235136831,0.001420657612,0.01031805428,0.0005147305171,0.01447666227,6.724592925e-05,0.02114520231,0.001390447961,0.1693412138
50.0,0.007791041084,0.0001112257513,0.0176887322,0.0008417449013,0.006892942627,9.185981217e-05,0.04150448718,0.001409963737,0.01022541355,3.149942861e-05,0.01427522587,6.642899992e-05,0.02089219331,0.001385273624,0.1707264874
51.0,0.007902130131,0.0001135790821,0.01745212569,0.0008347126239,0.006855180556,9.129246835e-05,0.04071606601,0.001400615455,0.010083123,3.112124867e-05,0.01404099834,6.501268259e-05,0.02066042979,0.001422174138,0.1721486616
52.0,0.008004274419,0.0001157600504,0.01725844475,0.0008300611682,0.006814122982,9.073065361e-05,0.04001308139,0.001393476901,0.009968817034,3.088199921e-05,0.01380912714,6.386976504e-05,0.02046770043,0.001505114734,0.1736537763
53.0,0.008093592706,0.000117636131,0.01706633162,0.0008267337882,0.006770446195,9.01799866e-05,0.03938696779,0.001388224803,0.009853770753,3.049693761e-05,0.01356426455,6.244640083e-05,0.02030733472,0.001627042895,0.1752808192
54.0,0.008167573496,0.0001192063116,0.01688413871,0.0008237321196,0.006723990691,8.964026184e-05,0.03877284591,0.001383358612,0.009742039465,3.036606094e-05,0.01333330228,6.113042153e-05,0.02015715182,0.001771141284,0.1770519605
55.0,0.008226708753,0.0001205075115,0.01671287482,0.0008201951484,0.006677717602,8.911330395e-05,0.03817213773,0.001379960206,0.009630968955,2.992934451e-05,0.01309179803,5.995049132e-05,0.02003281648,0.001921493557,0.178973454
56.0,0.008278275075,0.0001216255028,0.01655279154,0.0008159626074,0.006631918584,8.858283148e-05,0.03758837642,0.001378241578,0.009514921709,2.962794297e-05,0.01285332017,5.876341324e-05,0.01993502532,0.0020693508,0.1810428048
57.0,0.008326431406,0.0001227101433,0.0164028096,0.0008113574352,0.006584736559,8.80524552e-05,0.03699229939,0.001378810957,0.009402757395,2.916848798e-05,0.01261296426,5.766920321e-05,0.01987256957,0.00221401082,0.1832568156
58.0,0.008373489181,0.0001238358518,0.01627129576,0.0008066073059,0.006539607902,8.750639917e-05,0.03640821558,0.001381462633,0.009291538073,2.8729194e-05,0.0123795174,5.663110524e-05,0.01983882673,0.002351618273,0.1856084339
