iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
69.0,0.006595633956,9.358556285e-05,0.01486768105,0.0001927094657,0.005703429141,7.418711926e-05,0.02456647951,0.0005289556712,0.01015533053,0.0004071914975,0.01154797811,4.527136074e-05,0.00983332142,-0.0007961082794,-0.002365447526
70.0,0.00646492134,9.24009443e-05,0.01462697693,0.0001897776856,0.005542258405,7.200653537e-05,0.03138383667,0.0006414173605,0.009999735754,0.0003988890012,0.01133473543,4.437637584e-05,0.01207386161,-0.002159445699,-0.004524893225
71.0,0.006224399471,8.931217168e-05,0.01434936796,0.0001863898406,0.005355944063,6.913558026e-05,0.03658196845,0.001813977118,0.009839458456,0.0003890273419,0.01111250174,4.331419394e-05,0.03470757456,0.001413024488,-0.003111868737
72.0,0.005875712468,8.337156056e-05,0.01398796157,0.0001818184548,0.005182165554,6.64424003e-05,0.03781513057,0.0008007889891,0.009705755631,0.0003806958169,0.01089784465,4.231188301e-05,0.01561314083,-0.003585299765,-0.006697168502
73.0,0.005636067237,7.942548465e-05,0.01374094619,0.0001790697558,0.004972470386,6.318712838e-05,0.03926572206,0.0008043590958,0.009554666143,0.0003724662261,0.01067007945,4.126057637e-05,0.01597025207,-0.003411633978,-0.01010880248
74.0,0.005434836686,7.548508195e-05,0.01352332155,0.0001766882342,0.004825392542,6.101639736e-05,0.03796404173,0.00185997619,0.009402078071,0.0003654381543,0.01044470082,4.014303315e-05,0.03762882796,0.001735142729,-0.008373659751
75.0,0.005279971263,7.203834639e-05,0.01326551186,0.0001737531161,0.004754696212,6.034876414e-05,0.03314228024,0.0007032595338,0.009269119461,0.0003582407207,0.01021045118,3.921383552e-05,0.01443606312,-0.002635320481,-0.01100898023
76.0,0.005207606189,7.064881831e-05,0.01311266158,0.0001727303279,0.004715091044,6.050804776e-05,0.02962757553,0.0006140494362,0.009126538697,0.0003529930792,0.00997499875,3.808639976e-05,0.01270489842,-0.001606584165,-0.0126155644
77.0,0.005138719125,6.968089918e-05,0.01296921387,0.0001718325589,0.004706058544,6.121147704e-05,0.02472119785,0.0005192624431,0.008975953314,0.0003455001817,0.009741972322,3.70225521e-05,0.01084253993,-0.0007744672019,-0.0133900316
78.0,0.00505469162,6.884372208e-05,0.01283034521,0.0001709090633,0.00467717758,6.158178666e-05,0.01942868184,0.0004618094191,0.008810935462,0.0003389642321,0.009499213995,3.585782968e-05,0.009622859033,-0.0005285864505,-0.01391861805
79.0,0.004942891346,6.786608811e-05,0.01268778153,0.0001698546262,0.00461376272,6.125430824e-05,0.01488275989,0.0003185972661,0.008639327674,0.0003317235125,0.009257741332,3.487557252e-05,0.00662373976,-0.0007109646704,-0.01462958272
80.0,0.004808410837,6.677443623e-05,0.01254415405,0.0001686697808,0.00452083791,6.019444878e-05,0.0182698593,0.0003804250038,0.008444888344,0.0003257067459,0.009008967569,3.374421852e-05,0.007878471068,0.0002641110529,-0.01436547167
81.0,0.004662551271,6.566836753e-05,0.01237789728,0.0001671488228,0.004397560333,5.849074176e-05,0.02151663614,0.0004898501944,0.008244504878,0.0003180444199,0.008761892572,3.263904229e-05,0.01003156128,0.001527478075,-0.01283799359
82.0,0.00452365342,6.46960108e-05,0.0121943714,0.0001652748609,0.004253102174,5.640527971e-05,0.02374533583,0.0005695527859,0.008034098417,0.0003104486997,0.008511493301,3.170497921e-05,0.01153988383,0.002079879847,-0.01075811374
83.0,0.004415866611,6.404403742e-05,0.01200042997,0.0001631019287,0.004105298015,5.428253911e-05,0.02479533557,0.0006023821892,0.007828456915,0.0003031405939,0.008265049578,3.078725358e-05,0.01206113976,0.002127053955,-0.00863105979
84.0,0.0043589235,6.387400342e-05,0.01179713716,0.0001607441344,0.003974023027,5.238567965e-05,0.02468483152,0.000596190097,0.007620795693,0.0002955951462,0.008006073952,2.983296403e-05,0.01179714584,0.001757503053,-0.006873556737
85.0,0.00434166161,6.430658563e-05,0.01158859876,0.0001582680503,0.003870680575,5.103165527e-05,0.02347494027,0.0005601676755,0.007401543109,0.0002881096998,0.007751298635,2.897446292e-05,0.01096581389,0.001100966369,-0.005772590368
86.0,0.004356571649,6.506421729e-05,0.01137544073,0.0001557271107,0.003796681623,5.034564182e-05,0.02127857423,0.0005068221725,0.007180367347,0.0002799322657,0.007495817488,2.818137254e-05,0.009834827715,0.0002260971624,-0.005546493206
87.0,0.004371672709,6.571006403e-05,0.01115900098,0.000153240555,0.003743820942,5.013187633e-05,0.0183640494,0.0004470138108,0.006955123635,0.0002714111442,0.007245369735,2.749517195e-05,0.008620718958,-0.0001546824062,-0.005701175612
88.0,0.004372653551,6.615077899e-05,0.01094193296,0.0001508488404,0.003702006502,5.012544371e-05,0.01515465023,0.0003896757588,0.006725136148,0.0002637804355,0.007001298772,2.677849877e-05,0.007491380684,-9.948112691e-05,-0.005800656739
