iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
25.0,0.00744992002,0.0002859069308,0.02323643413,0.0007715103946,0.006593691145,0.0002700572797,0.07120484586,0.001686625192,0.02719124545,0.001174649477,0.03090406701,0.0001425086851,0.02764333609,0.001301213581,-0.03131191408
26.0,0.007864182722,0.0003443292821,0.02288548398,0.0008036483801,0.006421066804,0.0002633104149,0.06679023202,0.001417466301,0.02567995525,0.001123702489,0.02923777609,0.0001356776591,0.02279119726,-0.0007524159635,-0.03206433005
27.0,0.008608599014,0.0004113520042,0.02224178371,0.0007903521762,0.006383420674,0.0002638051041,0.0632385954,0.003040115029,0.02431210289,0.001068552281,0.02765879541,0.0001278928561,0.0482518686,0.006298280711,-0.02576604934
28.0,0.008752523517,0.0004314523136,0.02113124999,0.0007148175494,0.006280026928,0.0002641038779,0.05923172481,0.001222286035,0.0230596037,0.001032275377,0.02625762393,0.0001210242583,0.01997098451,0.000731224906,-0.02503482443
29.0,0.00832137445,0.0004116767589,0.02124622,0.0007370674128,0.006185138002,0.0002617797156,0.05765823011,0.00147140925,0.02182085857,0.0009872534998,0.02498438215,0.0001146851631,0.02321773998,0.002082272044,-0.02295255239
30.0,0.007664608811,0.0003722807517,0.02276537928,0.0008828997006,0.006089814978,0.0002623057204,0.05453403416,0.001554245085,0.0206117653,0.0009369255285,0.0238301882,0.0001087144144,0.02463611535,0.002196625579,-0.02075592681
31.0,0.0069539082,0.0003266245677,0.02422465329,0.00101491413,0.006011388652,0.0002657470093,0.05166934164,0.001516339578,0.01958798309,0.0008889797919,0.0227860188,0.0001035925306,0.0242245722,0.001953723809,-0.018802203
32.0,0.006370696966,0.0002877370283,0.02482837656,0.001076855647,0.005942475951,0.000269026092,0.04969963059,0.001361251171,0.01866145732,0.0008472671415,0.02184530166,9.875769688e-05,0.02171830791,0.002088221813,-0.01671398119
33.0,0.006010854617,0.0002658139066,0.02450707014,0.001070411202,0.005866637187,0.0002702780209,0.04752433473,0.001093493241,0.01781463663,0.0008121224868,0.02098587709,9.434756358e-05,0.01761773152,0.002054744981,-0.0146592362
34.0,0.005821420042,0.0002576857061,0.02362540513,0.001018908833,0.005781178256,0.0002694451596,0.04636737278,0.0009799895819,0.01700952897,0.0007761869014,0.02020641854,8.993959217e-05,0.01567437054,0.002463209456,-0.01219602675
35.0,0.005764395761,0.0002604090491,0.02257097524,0.000951807755,0.005687894176,0.0002670077029,0.04504451454,0.001025701197,0.01631043536,0.0007411676796,0.01951980308,8.617256465e-05,0.0163930947,0.002727071827,-0.009468954922
